scenario,p_overlap,corr_type,instance_file,n,obj_value,runtime
scenario 4,p_40,not-correlated,scen_4id_10_objs_800_size_1240_sets_36_k_53_overlap_40_not-correlated.txt,800,4092.0,0.01
scenario 4,p_40,not-correlated,scen_4id_1_objs_1000_size_1550_sets_37_k_67_overlap_40_not-correlated.txt,1000,4673.0,0.01
scenario 4,p_40,not-correlated,scen_4id_1_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1512.0,0.00
scenario 4,p_40,not-correlated,scen_4id_1_objs_500_size_775_sets_35_k_33_overlap_40_not-correlated.txt,500,2423.0,0.01
scenario 4,p_40,not-correlated,scen_4id_1_objs_700_size_1085_sets_46_k_47_overlap_40_not-correlated.txt,700,3384.0,0.01
scenario 4,p_40,not-correlated,scen_4id_1_objs_800_size_1240_sets_36_k_53_overlap_40_not-correlated.txt,800,3813.0,0.00
scenario 4,p_40,not-correlated,scen_4id_2_objs_1000_size_1550_sets_36_k_67_overlap_40_not-correlated.txt,1000,4547.0,0.01
scenario 4,p_40,not-correlated,scen_4id_2_objs_300_size_465_sets_36_k_20_overlap_40_not-correlated.txt,300,1541.0,0.00
scenario 4,p_40,not-correlated,scen_4id_2_objs_500_size_775_sets_35_k_33_overlap_40_not-correlated.txt,500,2663.0,0.01
scenario 4,p_40,not-correlated,scen_4id_2_objs_700_size_1085_sets_37_k_47_overlap_40_not-correlated.txt,700,3423.0,0.01
scenario 4,p_40,not-correlated,scen_4id_2_objs_800_size_1240_sets_41_k_53_overlap_40_not-correlated.txt,800,3955.0,0.01
scenario 4,p_40,not-correlated,scen_4id_3_objs_1000_size_1550_sets_34_k_67_overlap_40_not-correlated.txt,1000,5134.0,0.01
scenario 4,p_40,not-correlated,scen_4id_3_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1445.0,0.00
scenario 4,p_40,not-correlated,scen_4id_3_objs_500_size_775_sets_33_k_33_overlap_40_not-correlated.txt,500,2554.0,0.01
scenario 4,p_40,not-correlated,scen_4id_3_objs_700_size_1085_sets_38_k_47_overlap_40_not-correlated.txt,700,3554.0,0.01
scenario 4,p_40,not-correlated,scen_4id_3_objs_800_size_1240_sets_42_k_53_overlap_40_not-correlated.txt,800,3892.0,0.01
scenario 4,p_40,not-correlated,scen_4id_4_objs_1000_size_1550_sets_45_k_67_overlap_40_not-correlated.txt,1000,4872.0,0.01
scenario 4,p_40,not-correlated,scen_4id_4_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1654.0,0.01
scenario 4,p_40,not-correlated,scen_4id_4_objs_500_size_775_sets_39_k_33_overlap_40_not-correlated.txt,500,2372.0,0.01
scenario 4,p_40,not-correlated,scen_4id_4_objs_700_size_1085_sets_35_k_47_overlap_40_not-correlated.txt,700,3202.0,0.01
scenario 4,p_40,not-correlated,scen_4id_4_objs_800_size_1240_sets_35_k_53_overlap_40_not-correlated.txt,800,3762.0,0.01
scenario 4,p_40,not-correlated,scen_4id_5_objs_1000_size_1550_sets_36_k_67_overlap_40_not-correlated.txt,1000,4417.0,0.01
scenario 4,p_40,not-correlated,scen_4id_5_objs_300_size_465_sets_40_k_20_overlap_40_not-correlated.txt,300,1472.0,0.00
scenario 4,p_40,not-correlated,scen_4id_5_objs_500_size_775_sets_40_k_33_overlap_40_not-correlated.txt,500,2417.0,0.03
scenario 4,p_40,not-correlated,scen_4id_5_objs_700_size_1085_sets_36_k_47_overlap_40_not-correlated.txt,700,3355.0,0.01
scenario 4,p_40,not-correlated,scen_4id_5_objs_800_size_1240_sets_41_k_53_overlap_40_not-correlated.txt,800,3707.0,0.01
scenario 4,p_40,not-correlated,scen_4id_6_objs_1000_size_1550_sets_40_k_67_overlap_40_not-correlated.txt,1000,5001.0,0.01
scenario 4,p_40,not-correlated,scen_4id_6_objs_300_size_465_sets_38_k_20_overlap_40_not-correlated.txt,300,1546.0,0.01
scenario 4,p_40,not-correlated,scen_4id_6_objs_500_size_775_sets_38_k_33_overlap_40_not-correlated.txt,500,2405.0,0.01
scenario 4,p_40,not-correlated,scen_4id_6_objs_700_size_1085_sets_35_k_47_overlap_40_not-correlated.txt,700,3638.0,0.01
scenario 4,p_40,not-correlated,scen_4id_6_objs_800_size_1240_sets_41_k_53_overlap_40_not-correlated.txt,800,4055.0,0.01
scenario 4,p_40,not-correlated,scen_4id_7_objs_1000_size_1550_sets_39_k_67_overlap_40_not-correlated.txt,1000,4990.0,0.01
scenario 4,p_40,not-correlated,scen_4id_7_objs_300_size_465_sets_33_k_20_overlap_40_not-correlated.txt,300,1534.0,0.00
scenario 4,p_40,not-correlated,scen_4id_7_objs_500_size_775_sets_36_k_33_overlap_40_not-correlated.txt,500,2599.0,0.01
scenario 4,p_40,not-correlated,scen_4id_7_objs_700_size_1085_sets_38_k_47_overlap_40_not-correlated.txt,700,3312.0,0.01
scenario 4,p_40,not-correlated,scen_4id_7_objs_800_size_1240_sets_36_k_53_overlap_40_not-correlated.txt,800,3950.0,0.01
scenario 4,p_40,not-correlated,scen_4id_8_objs_1000_size_1550_sets_33_k_67_overlap_40_not-correlated.txt,1000,5220.0,0.01
scenario 4,p_40,not-correlated,scen_4id_8_objs_300_size_465_sets_37_k_20_overlap_40_not-correlated.txt,300,1401.0,0.01
scenario 4,p_40,not-correlated,scen_4id_8_objs_500_size_775_sets_32_k_33_overlap_40_not-correlated.txt,500,2583.0,0.01
scenario 4,p_40,not-correlated,scen_4id_8_objs_700_size_1085_sets_36_k_47_overlap_40_not-correlated.txt,700,3596.0,0.01
scenario 4,p_40,not-correlated,scen_4id_8_objs_800_size_1240_sets_41_k_53_overlap_40_not-correlated.txt,800,4123.0,0.01
scenario 4,p_40,not-correlated,scen_4id_9_objs_1000_size_1550_sets_40_k_67_overlap_40_not-correlated.txt,1000,4888.0,0.02
scenario 4,p_40,not-correlated,scen_4id_9_objs_300_size_465_sets_33_k_20_overlap_40_not-correlated.txt,300,1502.0,0.01
scenario 4,p_40,not-correlated,scen_4id_9_objs_500_size_775_sets_42_k_33_overlap_40_not-correlated.txt,500,2424.0,0.01
scenario 4,p_40,not-correlated,scen_4id_9_objs_700_size_1085_sets_42_k_47_overlap_40_not-correlated.txt,700,3491.0,0.01
scenario 4,p_40,not-correlated,scen_4id_9_objs_800_size_1240_sets_41_k_53_overlap_40_not-correlated.txt,800,3931.0,0.01
scenario 4,p_60,correlated,scen_4id_10_objs_1000_size_1550_sets_36_k_67_overlap_60_correlated.txt,1000,4039.0,0.01
scenario 4,p_60,correlated,scen_4id_10_objs_300_size_465_sets_33_k_20_overlap_60_correlated.txt,300,1196.0,0.03
scenario 4,p_60,correlated,scen_4id_10_objs_500_size_775_sets_38_k_33_overlap_60_correlated.txt,500,1991.0,0.00
scenario 4,p_60,correlated,scen_4id_10_objs_700_size_1085_sets_40_k_47_overlap_60_correlated.txt,700,2731.0,0.02
scenario 4,p_60,correlated,scen_4id_10_objs_800_size_1240_sets_38_k_53_overlap_60_correlated.txt,800,3153.0,0.02
scenario 4,p_60,correlated,scen_4id_1_objs_1000_size_1550_sets_40_k_67_overlap_60_correlated.txt,1000,4022.0,0.02
scenario 4,p_60,correlated,scen_4id_1_objs_300_size_465_sets_32_k_20_overlap_60_correlated.txt,300,1158.0,0.01
scenario 4,p_60,correlated,scen_4id_1_objs_500_size_775_sets_35_k_33_overlap_60_correlated.txt,500,2032.0,0.02
scenario 4,p_60,correlated,scen_4id_1_objs_700_size_1085_sets_36_k_47_overlap_60_correlated.txt,700,2819.0,0.01
scenario 4,p_60,correlated,scen_4id_1_objs_800_size_1240_sets_38_k_53_overlap_60_correlated.txt,800,2891.0,0.03
scenario 4,p_60,correlated,scen_4id_2_objs_1000_size_1550_sets_42_k_67_overlap_60_correlated.txt,1000,3862.0,0.01
scenario 4,p_60,correlated,scen_4id_2_objs_300_size_465_sets_33_k_20_overlap_60_correlated.txt,300,1203.0,0.00
scenario 4,p_60,correlated,scen_4id_2_objs_500_size_775_sets_40_k_33_overlap_60_correlated.txt,500,1946.0,0.00
scenario 4,p_60,correlated,scen_4id_2_objs_700_size_1085_sets_44_k_47_overlap_60_correlated.txt,700,2746.0,0.01
scenario 4,p_60,correlated,scen_4id_2_objs_800_size_1240_sets_47_k_53_overlap_60_correlated.txt,800,3305.0,0.01
scenario 4,p_60,correlated,scen_4id_3_objs_1000_size_1550_sets_38_k_67_overlap_60_correlated.txt,1000,4222.0,0.02
scenario 4,p_60,correlated,scen_4id_3_objs_300_size_465_sets_37_k_20_overlap_60_correlated.txt,300,1178.0,0.01
scenario 4,p_60,correlated,scen_4id_3_objs_500_size_775_sets_36_k_33_overlap_60_correlated.txt,500,2030.0,0.00
scenario 4,p_60,correlated,scen_4id_3_objs_700_size_1085_sets_36_k_47_overlap_60_correlated.txt,700,2770.0,0.01
scenario 4,p_60,correlated,scen_4id_3_objs_800_size_1240_sets_40_k_53_overlap_60_correlated.txt,800,3120.0,0.02
scenario 4,p_60,correlated,scen_4id_4_objs_1000_size_1550_sets_41_k_67_overlap_60_correlated.txt,1000,4099.0,0.01
scenario 4,p_60,correlated,scen_4id_4_objs_300_size_465_sets_39_k_20_overlap_60_correlated.txt,300,1137.0,0.02
scenario 4,p_60,correlated,scen_4id_4_objs_500_size_775_sets_32_k_33_overlap_60_correlated.txt,500,1992.0,0.01
scenario 4,p_60,correlated,scen_4id_4_objs_700_size_1085_sets_33_k_47_overlap_60_correlated.txt,700,2744.0,0.01
scenario 4,p_60,correlated,scen_4id_4_objs_800_size_1240_sets_44_k_53_overlap_60_correlated.txt,800,3136.0,0.02
scenario 4,p_60,correlated,scen_4id_5_objs_1000_size_1550_sets_39_k_67_overlap_60_correlated.txt,1000,4148.0,0.02
scenario 4,p_60,correlated,scen_4id_5_objs_300_size_465_sets_42_k_20_overlap_60_correlated.txt,300,1209.0,0.01
scenario 4,p_60,correlated,scen_4id_5_objs_500_size_775_sets_36_k_33_overlap_60_correlated.txt,500,2138.0,0.01
scenario 4,p_60,correlated,scen_4id_5_objs_700_size_1085_sets_36_k_47_overlap_60_correlated.txt,700,2784.0,0.01
scenario 4,p_60,correlated,scen_4id_5_objs_800_size_1240_sets_43_k_53_overlap_60_correlated.txt,800,3095.0,0.02
scenario 4,p_60,correlated,scen_4id_6_objs_1000_size_1550_sets_40_k_67_overlap_60_correlated.txt,1000,4105.0,0.04
scenario 4,p_60,correlated,scen_4id_6_objs_300_size_465_sets_39_k_20_overlap_60_correlated.txt,300,1120.0,0.01
scenario 4,p_60,correlated,scen_4id_6_objs_500_size_775_sets_41_k_33_overlap_60_correlated.txt,500,1989.0,0.00
scenario 4,p_60,correlated,scen_4id_6_objs_700_size_1085_sets_43_k_47_overlap_60_correlated.txt,700,2822.0,0.00
scenario 4,p_60,correlated,scen_4id_6_objs_800_size_1240_sets_36_k_53_overlap_60_correlated.txt,800,3139.0,0.01
scenario 4,p_60,correlated,scen_4id_7_objs_1000_size_1550_sets_44_k_67_overlap_60_correlated.txt,1000,4054.0,0.02
scenario 4,p_60,correlated,scen_4id_7_objs_300_size_465_sets_34_k_20_overlap_60_correlated.txt,300,1189.0,0.01
scenario 4,p_60,correlated,scen_4id_7_objs_500_size_775_sets_37_k_33_overlap_60_correlated.txt,500,1958.0,0.01
scenario 4,p_60,correlated,scen_4id_7_objs_700_size_1085_sets_39_k_47_overlap_60_correlated.txt,700,2868.0,0.02
scenario 4,p_60,correlated,scen_4id_7_objs_800_size_1240_sets_35_k_53_overlap_60_correlated.txt,800,3116.0,0.02
scenario 4,p_60,correlated,scen_4id_8_objs_1000_size_1550_sets_38_k_67_overlap_60_correlated.txt,1000,3772.0,0.02
scenario 4,p_60,correlated,scen_4id_8_objs_300_size_465_sets_35_k_20_overlap_60_correlated.txt,300,1226.0,0.01
scenario 4,p_60,correlated,scen_4id_8_objs_500_size_775_sets_36_k_33_overlap_60_correlated.txt,500,2022.0,0.02
scenario 4,p_60,correlated,scen_4id_8_objs_700_size_1085_sets_35_k_47_overlap_60_correlated.txt,700,2717.0,0.03
scenario 4,p_60,correlated,scen_4id_8_objs_800_size_1240_sets_38_k_53_overlap_60_correlated.txt,800,3205.0,0.02
scenario 4,p_60,correlated,scen_4id_9_objs_1000_size_1550_sets_35_k_67_overlap_60_correlated.txt,1000,4047.0,0.01
scenario 4,p_60,correlated,scen_4id_9_objs_300_size_465_sets_34_k_20_overlap_60_correlated.txt,300,1210.0,0.02
scenario 4,p_60,correlated,scen_4id_9_objs_500_size_775_sets_36_k_33_overlap_60_correlated.txt,500,1951.0,0.01
scenario 4,p_60,correlated,scen_4id_9_objs_700_size_1085_sets_38_k_47_overlap_60_correlated.txt,700,2807.0,0.01
scenario 4,p_60,correlated,scen_4id_9_objs_800_size_1240_sets_36_k_53_overlap_60_correlated.txt,800,3101.0,0.03
scenario 4,p_60,fully-correlated,scen_4id_10_objs_1000_size_1550_sets_41_k_67_overlap_60_fully-correlated.txt,1000,3998.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_10_objs_300_size_465_sets_30_k_20_overlap_60_fully-correlated.txt,300,1234.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_10_objs_500_size_775_sets_35_k_33_overlap_60_fully-correlated.txt,500,1988.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_10_objs_700_size_1085_sets_34_k_47_overlap_60_fully-correlated.txt,700,3047.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_10_objs_800_size_1240_sets_41_k_53_overlap_60_fully-correlated.txt,800,3108.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_1_objs_1000_size_1550_sets_37_k_67_overlap_60_fully-correlated.txt,1000,4147.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_1_objs_300_size_465_sets_39_k_20_overlap_60_fully-correlated.txt,300,1206.0,0.00
scenario 4,p_60,fully-correlated,scen_4id_1_objs_500_size_775_sets_40_k_33_overlap_60_fully-correlated.txt,500,2018.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_1_objs_700_size_1085_sets_36_k_47_overlap_60_fully-correlated.txt,700,2717.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_1_objs_800_size_1240_sets_41_k_53_overlap_60_fully-correlated.txt,800,3221.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_2_objs_1000_size_1550_sets_35_k_67_overlap_60_fully-correlated.txt,1000,4171.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_2_objs_300_size_465_sets_34_k_20_overlap_60_fully-correlated.txt,300,1211.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_2_objs_500_size_775_sets_39_k_33_overlap_60_fully-correlated.txt,500,2084.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_2_objs_700_size_1085_sets_40_k_47_overlap_60_fully-correlated.txt,700,2901.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_2_objs_800_size_1240_sets_31_k_53_overlap_60_fully-correlated.txt,800,3272.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_3_objs_1000_size_1550_sets_42_k_67_overlap_60_fully-correlated.txt,1000,4231.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_3_objs_300_size_465_sets_34_k_20_overlap_60_fully-correlated.txt,300,1197.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_3_objs_500_size_775_sets_39_k_33_overlap_60_fully-correlated.txt,500,1950.0,0.00
scenario 4,p_60,fully-correlated,scen_4id_3_objs_700_size_1085_sets_40_k_47_overlap_60_fully-correlated.txt,700,2833.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_3_objs_800_size_1240_sets_40_k_53_overlap_60_fully-correlated.txt,800,3253.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_4_objs_1000_size_1550_sets_53_k_67_overlap_60_fully-correlated.txt,1000,3773.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_4_objs_300_size_465_sets_36_k_20_overlap_60_fully-correlated.txt,300,1162.0,0.00
scenario 4,p_60,fully-correlated,scen_4id_4_objs_500_size_775_sets_44_k_33_overlap_60_fully-correlated.txt,500,1967.0,0.00
scenario 4,p_60,fully-correlated,scen_4id_4_objs_700_size_1085_sets_33_k_47_overlap_60_fully-correlated.txt,700,2835.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_4_objs_800_size_1240_sets_38_k_53_overlap_60_fully-correlated.txt,800,3249.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_5_objs_1000_size_1550_sets_42_k_67_overlap_60_fully-correlated.txt,1000,4045.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_5_objs_300_size_465_sets_38_k_20_overlap_60_fully-correlated.txt,300,1144.0,0.03
scenario 4,p_60,fully-correlated,scen_4id_5_objs_500_size_775_sets_35_k_33_overlap_60_fully-correlated.txt,500,2029.0,0.03
scenario 4,p_60,fully-correlated,scen_4id_5_objs_700_size_1085_sets_39_k_47_overlap_60_fully-correlated.txt,700,2807.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_5_objs_800_size_1240_sets_33_k_53_overlap_60_fully-correlated.txt,800,3289.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_6_objs_1000_size_1550_sets_41_k_67_overlap_60_fully-correlated.txt,1000,4010.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_6_objs_300_size_465_sets_34_k_20_overlap_60_fully-correlated.txt,300,1281.0,0.03
scenario 4,p_60,fully-correlated,scen_4id_6_objs_500_size_775_sets_34_k_33_overlap_60_fully-correlated.txt,500,2040.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_6_objs_700_size_1085_sets_37_k_47_overlap_60_fully-correlated.txt,700,2781.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_6_objs_800_size_1240_sets_40_k_53_overlap_60_fully-correlated.txt,800,3144.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_7_objs_1000_size_1550_sets_46_k_67_overlap_60_fully-correlated.txt,1000,4039.0,0.04
scenario 4,p_60,fully-correlated,scen_4id_7_objs_300_size_465_sets_36_k_20_overlap_60_fully-correlated.txt,300,1212.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_7_objs_500_size_775_sets_45_k_33_overlap_60_fully-correlated.txt,500,1911.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_7_objs_700_size_1085_sets_44_k_47_overlap_60_fully-correlated.txt,700,2891.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_7_objs_800_size_1240_sets_36_k_53_overlap_60_fully-correlated.txt,800,3235.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_8_objs_1000_size_1550_sets_40_k_67_overlap_60_fully-correlated.txt,1000,4082.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_8_objs_300_size_465_sets_34_k_20_overlap_60_fully-correlated.txt,300,1195.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_8_objs_500_size_775_sets_33_k_33_overlap_60_fully-correlated.txt,500,1976.0,0.00
scenario 4,p_60,fully-correlated,scen_4id_8_objs_700_size_1085_sets_42_k_47_overlap_60_fully-correlated.txt,700,2717.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_8_objs_800_size_1240_sets_38_k_53_overlap_60_fully-correlated.txt,800,3348.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_9_objs_1000_size_1550_sets_40_k_67_overlap_60_fully-correlated.txt,1000,4206.0,0.03
scenario 4,p_60,fully-correlated,scen_4id_9_objs_300_size_465_sets_31_k_20_overlap_60_fully-correlated.txt,300,1129.0,0.02
scenario 4,p_60,fully-correlated,scen_4id_9_objs_500_size_775_sets_33_k_33_overlap_60_fully-correlated.txt,500,1936.0,0.00
scenario 4,p_60,fully-correlated,scen_4id_9_objs_700_size_1085_sets_37_k_47_overlap_60_fully-correlated.txt,700,2944.0,0.01
scenario 4,p_60,fully-correlated,scen_4id_9_objs_800_size_1240_sets_41_k_53_overlap_60_fully-correlated.txt,800,3239.0,0.02
scenario 4,p_60,not-correlated,scen_4id_10_objs_1000_size_1550_sets_40_k_67_overlap_60_not-correlated.txt,1000,4968.0,0.01
scenario 4,p_60,not-correlated,scen_4id_10_objs_300_size_465_sets_35_k_20_overlap_60_not-correlated.txt,300,1369.0,0.00
