filename,scenario,type,n,instance,dp_obj,dp_time,gurobi_obj,gurobi_time,obj_match
kpdwfs_sc2_id4_n800_b1240_sets38_k288_fully-correlated.txt,2,FC,800,4,2383.0,7.0976,2383.0,0.0540,True
kpdwfs_sc2_id5_n1000_b1550_sets42_k288_fully-correlated.txt,2,FC,1000,5,2696.0,13.0002,2696.0,0.0305,True
kpdwfs_sc2_id5_n300_b465_sets38_k320_fully-correlated.txt,2,FC,300,5,1225.0,0.7747,1225.0,0.0280,True
kpdwfs_sc2_id5_n500_b775_sets35_k320_fully-correlated.txt,2,FC,500,5,1692.0,2.4619,1692.0,0.0312,True
kpdwfs_sc2_id5_n700_b1085_sets39_k320_fully-correlated.txt,2,FC,700,5,2337.0,7.2384,2337.0,0.0751,True
kpdwfs_sc2_id5_n800_b1240_sets33_k288_fully-correlated.txt,2,FC,800,5,2290.0,7.8850,2290.0,0.0718,True
kpdwfs_sc2_id6_n1000_b1550_sets41_k288_fully-correlated.txt,2,FC,1000,6,2715.0,11.1175,2715.0,0.0424,True
kpdwfs_sc2_id6_n300_b465_sets34_k320_fully-correlated.txt,2,FC,300,6,1240.0,0.9175,1240.0,0.0445,True
kpdwfs_sc2_id6_n500_b775_sets34_k320_fully-correlated.txt,2,FC,500,6,1632.0,3.3989,1632.0,0.0210,True
kpdwfs_sc2_id6_n700_b1085_sets37_k320_fully-correlated.txt,2,FC,700,6,2179.0,7.3969,2179.0,0.0362,True
kpdwfs_sc2_id6_n800_b1240_sets40_k288_fully-correlated.txt,2,FC,800,6,2415.0,7.6676,2415.0,0.0826,True
kpdwfs_sc2_id7_n1000_b1550_sets46_k288_fully-correlated.txt,2,FC,1000,7,2768.0,12.1706,2768.0,0.0332,True
kpdwfs_sc2_id7_n300_b465_sets36_k320_fully-correlated.txt,2,FC,300,7,1272.0,1.1613,1272.0,0.0450,True
kpdwfs_sc2_id7_n500_b775_sets45_k320_fully-correlated.txt,2,FC,500,7,1771.0,2.4405,1771.0,0.0549,True
kpdwfs_sc2_id7_n700_b1085_sets44_k320_fully-correlated.txt,2,FC,700,7,2468.0,5.4736,2468.0,0.0419,True
kpdwfs_sc2_id7_n800_b1240_sets36_k288_fully-correlated.txt,2,FC,800,7,2287.0,6.6909,2287.0,0.0530,True
kpdwfs_sc2_id8_n1000_b1550_sets40_k288_fully-correlated.txt,2,FC,1000,8,2658.0,10.4227,2658.0,0.0571,True
kpdwfs_sc2_id8_n300_b465_sets34_k320_fully-correlated.txt,2,FC,300,8,1190.0,0.8419,1190.0,0.0290,True
kpdwfs_sc2_id8_n500_b775_sets33_k320_fully-correlated.txt,2,FC,500,8,1531.0,2.7115,1531.0,0.0390,True
kpdwfs_sc2_id8_n700_b1085_sets42_k320_fully-correlated.txt,2,FC,700,8,2321.0,6.2627,2321.0,0.0720,True
kpdwfs_sc2_id8_n800_b1240_sets38_k288_fully-correlated.txt,2,FC,800,8,2494.0,6.7704,2494.0,0.0592,True
kpdwfs_sc2_id9_n1000_b1550_sets40_k288_fully-correlated.txt,2,FC,1000,9,2770.0,13.5169,2770.0,0.0665,True
kpdwfs_sc2_id9_n300_b465_sets31_k320_fully-correlated.txt,2,FC,300,9,1159.0,0.8205,1159.0,0.0294,True
kpdwfs_sc2_id9_n500_b775_sets33_k320_fully-correlated.txt,2,FC,500,9,1464.0,2.3623,1464.0,0.0460,True
kpdwfs_sc2_id9_n700_b1085_sets37_k320_fully-correlated.txt,2,FC,700,9,2196.0,8.0264,2196.0,0.0350,True
kpdwfs_sc2_id9_n800_b1240_sets41_k288_fully-correlated.txt,2,FC,800,9,2349.0,8.8133,2349.0,0.0596,True
